Symbol,Atomic weight,Atomic number,Period,Group,quantum number l,Metal(1)/metalloid(2)/nonmetal(3),Mendeleev number,Families,valences,valencep,valenced,valencef,unfilleds,unfilledp,unfilledd,unfilledf,no. of valence electrons,outershellelectrons,Gilman no.of valenceelectrons,Metallic valence,Zeff,1st Bohrradius (a0),Ionizationenergy (eV),Electron affinity (ev),AllredRockow EN,NagleEN,GhoshEN,Atomicradius calculated,Covalentradius,Ionicradius,Effective ionic radius,Miracleradius,van der Waalsradius,Zungerradii sum,Crystalradius,Covalent CSDradius,Slaterradius,Orbital radius,"polarizability, A^3","Melting point,K","Boiling point,K","Density, g/mL","Specific heat,J/g K","Heat of fusion, kJ/mol","Heat of vaporization, kJ/mol","Heat of atomization, kJ/mol","Thermal conductivity,W/m K",DFTLDAEtot,DFTLDAEkin,DFTLDAEcoul,DFTLDAEenuc,DFTLDAExc,DFTLSDEtot,DFTLSDEkin,DFTLSDEcoul,DFTLSDEenuc,DFTLSDExc,DFTRLDAEtot,DFTRLDAEkin,DFTRLDAEcoul,DFTRLDAEenuc,DFTRLDAExc,DFTScRLDAEtot,DFTScRLDAEkin,DFTScRLDAEcoul,DFTScRLDAEenuc,DFTScRLDAExc,Neutron Cross Section ,no. of Known Isotopes,no. of Stable Isotopes,fraction of stable isotopes ,fraction abundance of stable isotopes ,Abundance in solar system (log)
Zn,-0.5895345828691958,-0.5300837319832998,-0.4225269039367507,0.6196521896729966,0.5060571560765953,-0.5778661444399978,0.4821377163922368,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-1.4367508738149088,0.6123928815982334,0.2555757829106482,-0.4643034237384871,-1.3292646418704832,0.6600390699565105,-0.07826272741022677,-0.6330886356549592,0.3206598801310176,-1.225390207124979,-0.1838142902039384,-0.22580558154707633,-0.5223429742026107,-0.3447286777320159,-0.1942398510216294,-0.49675875400792474,-0.5663149674496355,-0.27322301367242824,-1.7507867852358647,-0.6101756887161561,-0.5619736077884563,-0.5325695280619318,-0.18870886633567022,-0.5782341569955788,-0.6288006670036004,-0.6506843974686427,-0.8437852746827675,0.004650224125631187,-0.14957932211611785,-0.4489503374385524,-0.7188782496644028,-0.9764347235688966,0.644295797470525,0.7190858454497265,-0.7191242741206529,-0.7060419091648807,0.7173334366800089,0.6590063217534055,0.7196229080503246,-0.7196620093356031,-0.7066827906014446,0.7178813706494793,0.6604145319965589,0.7152629232948903,-0.7026487666092046,-0.7056252481332598,0.7085874757421546,0.6555146774694816,0.715596805455688,-0.7060621483969032,-0.7058778359230841,0.7102925240598099,0.6550252097206966,-0.16246927954941054,-0.06716051316200966,0.8687537778551513,0.8947816463672484,0.36176173030240016,-0.11949317543209216
Ga,-0.5216333671098483,-0.48978219600961426,-0.4225269039367507,0.795807494429534,-0.5430857284724436,-0.5778661444399978,0.652894824281154,0.27793531374048025,0.46684978092392615,-0.032254708321507654,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,0.03225470832150753,-1.4367508738149088,0.6123928815982334,0.39306908384359185,0.011188034306951455,-0.2633448818800014,0.12223883082400078,-0.7825539816002979,-0.377465002117714,-0.648835058217941,-0.2942066041869337,0.027323745841126047,-0.09733520382618265,-0.46970602719522925,-0.4500051002729303,-0.336570776339203,-0.8106955130463901,-0.8505173127380133,-0.4263479993569753,-0.45965353780916873,-0.7830908218400159,-0.512421992993831,-0.5325695280619318,-0.3039405735090327,-0.16292000077731217,-0.4860725845570984,-1.0671301542982834,0.08493428487220069,-0.21281228530530638,-0.16174606123561072,-0.5665435593988262,-0.04437608664371777,-0.2322612126635797,-0.26863420810818983,0.6969645851760792,-0.6970074158862585,-0.6830703159902226,0.6951508699638591,0.6264837190413993,0.6974945959331433,-0.6975378607417649,-0.6836772531587744,0.6956877333266014,0.6278076846991851,0.6942315564243854,-0.6839569759404056,-0.6831715757860359,0.6884865158985151,0.6218909268686588,0.6945210594956208,-0.6868607360511135,-0.6833507821256294,0.689916470364444,0.6213278605005532,-0.16213535677663438,0.05694043507213825,-0.4498903492464176,-0.5556882175525438,0.36176173030240016,-0.11949358026133278
Ge,-0.47618348587281806,-0.4494806600359287,-0.4225269039367507,0.9719627991860715,-0.5430857284724436,0.6201490330575585,0.8236519321700712,0.7701124318225809,0.46684978092392615,0.5160753331441222,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,-0.5160753331441225,-1.4367508738149088,0.6123928815982334,0.5305623847765355,0.48667949235239,0.2696149981152395,0.42340696473820616,-0.369693591213015,-0.5403624156463507,-0.1062160319264872,0.42516917188751585,0.33003972523103786,0.22384074047605132,-0.4016699733505821,-0.6430118749312742,-0.4504355165932619,-0.5229201505944635,-0.5899984962236671,-0.9367646183054675,0.18591308590417843,-0.9175803698252399,-1.082265563132022,-0.5764768121407526,-0.4191722806823952,-0.5232984220460724,-0.6539879756706302,-0.08680530446021709,0.34983959678266924,-0.31535558243534206,-0.1921629090343428,1.5619480736580929,0.29522681551871915,0.20464065502921922,-0.03495318546005727,0.6738248743801741,-0.6738721281802246,-0.6591397382750555,0.6719564234034708,0.5934010471135802,0.6743457813175736,-0.6743928363925377,-0.6596854009044113,0.6724767086441803,0.5945150399822131,0.6722080098960646,-0.6643395051890862,-0.6597613780309453,0.667426241515888,0.5877306968624372,0.6724513657182456,-0.6667168792443287,-0.6598656943852005,0.6685722332047681,0.5870972452861999,-0.16226521563271398,0.18104138330628616,0.42920573548796165,0.3031426229262815,0.13198377079979343,-0.11949355336546111
As,-0.4403553147878623,-0.4091791240622431,-0.4225269039367507,1.1481181039426092,-0.5430857284724436,0.6201490330575585,0.9944090400589883,0.7701124318225809,0.46684978092392615,1.0644053746097522,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,-1.0644053746097524,-1.4367508738149088,0.6123928815982334,0.668055685709479,0.9621709503978286,0.8025748781104803,-0.11439327439430338,-0.000125466825421482,-0.5403624156463507,0.43329023851707615,0.045037459249364115,0.606045471145369,0.6092518736387319,-0.3126351374551179,-0.836018649589618,-0.5358340717838062,-0.9153410993925454,-0.9452514278341394,-0.9112437873580429,-0.5134507564519477,-1.0520699178104644,-0.6115252225830816,-0.598430454180163,-0.6496356950291202,-0.7188696384663146,-0.8051118276728088,-0.22611912357408337,-1.0230771602615156,-0.24286807929169613,-0.18607953947459638,0.934603171283422,-1.0977095203037752,-0.15544330186045024,-0.15482065303604237,0.6496547595424921,-0.6497063823895609,-0.6342162968530395,0.6477348017475814,0.5597007392656306,0.6501643556159147,-0.6502148133359513,-0.6346880272939,0.6482353257212355,0.5604806562221243,0.6491779442759325,-0.6437778715207295,-0.6353611483736142,0.6453877624170157,0.5529768860795451,0.6493734204698541,-0.6456128095071794,-0.6353891972670658,0.6462412806977256,0.5522762988489276,-0.16189419032962934,0.3051423315404341,-0.8894383916136072,-1.0414915212577365,0.36176173030240016,-0.1194935906089563
Se,-0.37704427124467566,-0.36887758808855753,-0.4225269039367507,1.3242734086991466,-0.5430857284724436,1.8181642105551148,1.1651661479479056,1.2622895499046816,0.46684978092392615,1.6127354160753824,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,-1.6127354160753824,-1.4367508738149088,0.6123928815982334,0.8055489866424227,1.4376624084432672,1.3355347581057213,-0.652193513526813,-0.011740465020460259,-0.6518844910621097,0.4229524622149073,1.1254299611282532,0.8896827123384381,0.8661926290805193,-0.21184098361119613,-1.0290254242479615,-0.6212326269743503,2.0147353182997985,2.370442600530269,-0.8346812945157691,-0.37895770984500077,-1.1769530695110295,-1.0079381409400838,-0.5764768121407526,-0.6496356950291202,-0.9012562784986746,-0.8470906754511918,-0.8671336286992358,-0.9808908342429866,-0.409058940157616,-0.1921629090343428,-0.4915880645696447,-1.0838808148694599,-0.5155272587501197,-0.7539158344158143,0.6244417471794337,-0.6244976627858617,-0.6082518871174301,0.6224678748955894,0.5253300361058791,0.6249486244544924,-0.6250044918257202,-0.6088141161221878,0.6229793154868529,0.526422535982225,0.6251263504663742,-0.6222526997313679,-0.6099218684460144,0.6223491448322779,0.5175753023635448,0.6252722569453797,-0.6235299431635353,-0.6098723090369488,0.6229020348177524,0.5168108396243131,-0.16050284544306193,-0.06716051316200966,0.8687537778551513,0.8947816463672484,0.09816625244986937,-0.11949357221244508
Br,-0.3624571576587971,-0.32857605211487195,-0.4225269039367507,1.500428713455684,-0.5430857284724436,1.8181642105551148,1.3700746774146062,1.7544666679867822,0.46684978092392615,2.1610654575410124,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,-2.1610654575410124,-1.4367508738149088,0.6123928815982334,0.9430422875753663,1.9131538664887058,1.8684946381009622,-1.727793991791832,0.3483244790257381,-0.7421045970164316,1.0116345635765216,2.3234950683232776,1.2089335981656137,1.1873685733827533,-0.0830484536995183,-1.186940058059334,-0.6781649971013798,1.962412525126721,2.3230755429822056,-0.7836396326209198,-0.5134507564519477,-1.2634106360729596,2.1138135911213105,-0.5764768121407526,-0.6496356950291202,-1.0484840481633513,-0.9058610623409278,-1.1066593821143345,-1.369377265901852,-0.7043129163768566,-0.09908735477022258,-0.5871834782648327,-1.1885932775833126,-1.0676559926476128,-0.7587347487688691,0.5981730490046774,-0.5982331672814403,-0.5812010453010371,0.5961376132185143,0.4902489401014073,0.5986752128182825,-0.5987358605445494,-0.5817983722068798,0.5966498760417137,0.491515058060243,0.6000377760612913,-0.5997438705672302,-0.5833966863844385,0.5982881860488382,0.4814847853720788,0.6001324736151302,-0.6004490361438375,-0.5832682339321357,0.5985326986249777,0.4806597869125155,-0.1614118574356193,0.05694043507213825,-0.4498903492464176,-0.5556882175525438,0.36176173030240016,-0.1194935888733114
Kr,-0.3015758925961908,-0.2882745161411864,-0.4225269039367507,1.6765840182122216,-0.5430857284724436,1.8181642105551148,1.5749832068813068,2.246643786068883,0.46684978092392615,2.709395499006642,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,-2.709395499006642,-1.4367508738149088,0.6123928815982334,1.0805355885083099,2.3886453245341444,2.401454518096203,-1.727793991791832,0.6967744248768977,-0.8160349616178897,1.6358420619544274,-1.2250446159559236,1.5663419603864763,1.5213915554570763,0.06534293945958876,-1.2922164806002485,-0.792029737355438,1.5438301797421001,0.9020638165403169,0.951776871803952,-0.0561743979883266,0.3792831286037081,2.8075361982460647,-0.6642913802983943,-1.2718869137652768,-1.171540094450245,-0.9562356796749872,-1.2666993368939143,-1.5001548765592916,-1.2552639079534857,-0.23596316986451704,-0.8348625046569106,-1.218738914701859,-1.6053813682695193,-0.7600970001604828,0.5708356940029399,-0.5708999126815967,-0.5530220663020899,0.5687263909589538,0.45442674843349573,0.5713310788736744,-0.5713960080694143,-0.5536234911446137,0.5692333613851566,0.45573854297674354,0.5738964271987897,-0.5762305869169823,-0.5557422297385537,0.5731827043060856,0.44467394862334875,0.57393833644575,-0.5763502589233609,-0.5555336883722897,0.5731115548471687,0.44379188105563855,-0.158035527177549,0.18104138330628616,1.3083018202223409,1.1906011580877334,0.36176173030240016,-0.11949357787647716
Rb,-0.2754691806286665,-0.2479729801675008,0.26814207365216913,-1.3180561626489158,-1.5922286130214824,-0.5778661444399978,-1.7377046861636867,-1.6907731585879224,-1.8673991236957053,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,1.8673991236957053,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.2568505273517316,-0.9397948817839257,-1.3292646418704832,-1.1899937526593225,-0.6621803639426243,0.2553287965896823,-1.169207875284562,-0.23876474836991676,-1.3081879279378967,-1.0351689611887058,-0.6138416671920375,1.8134379843567365,2.083054954059546,1.5438301797421001,1.2810002769248203,2.380943404859729,2.3109032222939483,1.5224442864781136,1.7174006727643076,1.6188873918002868,2.1159252771315775,2.1070245673362815,2.805069081268124,-1.0574081009705518,-0.9802704470956554,-0.9854229895436784,-0.1660044199274332,-0.7972489683024119,-0.9215299316140764,-1.1924850977026982,-0.05553648797310516,0.5424838715134679,-0.5425492301060034,-0.5270695836337741,0.5408182188420633,0.42037738299768046,0.5429705444782698,-0.5430362890818404,-0.5276298201381526,0.541311447267766,0.4216118083936018,0.5467487358841041,-0.5517422011163341,-0.5301737016629743,0.5475355709254905,0.40979603275468063,0.5467364302140598,-0.5512659034369088,-0.5298978180607309,0.5471505884762567,0.4088716094277444,-0.162602848658521,0.18104138330628616,-0.8894383916136072,-1.0280451798158963,0.36176173030240016,-0.11949359043340443
Sr,-0.2418203211865141,-0.20767144419381522,0.26814207365216913,-1.1419008578923784,-1.5922286130214824,-0.5778661444399978,-1.601098999852553,-1.1985960405058218,0.46684978092392615,-0.5805847497871376,-0.9208519114026057,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.9208519114026058,0.6123928815982334,-1.119357226418788,-0.4643034237384871,-0.7963047618752422,-0.652193513526813,-0.17118271297053606,-0.017837635327569976,-0.7357637628140773,-0.6259208819253842,-0.9813055468319836,-0.7396870924306506,-0.6025863200127994,1.0063187448763902,1.542197437852767,0.6543426957997819,0.4757602986077497,1.5642768145421426,1.369451896045316,0.6674750171434741,0.8750232212556778,1.0700463408150265,1.3093033269180407,1.115983908847191,1.1511024787998363,-0.27740028398409555,-0.5472402182584023,-0.7909443225729212,-0.20432964815383567,-0.3825495458235709,-0.583883744234182,-0.817997782537442,-0.3328056806488688,0.5130773199506816,-0.5131440538490644,-0.5002165558224209,0.51187725239093,0.385797924880127,0.5135564671455176,-0.5136239242118299,-0.5008043646165219,0.5123685523478346,0.38707737554881677,0.5185531579014265,-0.5262376973892429,-0.5036915854709316,0.5208717826224746,0.37442519310710837,0.5184852540657109,-0.5251554640352134,-0.5033482926112774,0.5201679720980462,0.37346315094094434,-0.1624507282842563,0.3051423315404341,0.42920573548796165,0.24935725715892065,0.36176173030240016,-0.11949358499792101
Y,-0.22171668331591798,-0.16736990822012965,0.26814207365216913,-0.9657455531358409,0.5060571560765953,-0.5778661444399978,-1.4644933135414193,-0.7064189224237211,0.46684978092392615,-0.5805847497871376,-0.6850916328808543,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.6850916328808544,0.6123928815982334,-0.9818639254858443,-0.4643034237384871,-1.3292646418704832,-0.11439327439430338,-0.018075918581390203,-0.08800882884759788,-0.5865799412601298,-0.39556151549024543,-0.7816147537050248,-0.6754519035702037,-0.5991145213803978,0.8834962519119899,0.6882118859473264,-0.07817640862330413,-0.18737850706513168,0.7220893932771311,0.9659727562244738,0.40810231745768455,0.18130061413092344,0.9602781306179745,0.9636082053979538,0.8017515049360159,0.7397097705716833,0.5281412774565125,0.6643758804796425,-0.4656345523672909,-0.20432964815383567,-0.17207668896626796,0.4462137013831823,0.4254921485882165,-0.551957313287791,0.482612223324783,-0.4826812833099687,-0.4711071328207193,0.48168160115372805,0.34979027124051004,0.48308211461885364,-0.4831517536851174,-0.47166448911924896,0.4821605330440726,0.35099617887206436,0.4893044268257423,-0.49970895750269156,-0.47511304263875526,0.493011535283509,0.33770044892731016,0.4891796434150413,-0.4980103858575026,-0.47469696035441017,0.49198091592885274,0.3367006876966884,-0.16243588727213293,0.3051423315404341,-0.8894383916136072,-1.0414915212577365,0.36176173030240016,-0.1194935912449178
Zr,-0.185473100003763,-0.12706837224644407,0.26814207365216913,-0.7895902483793034,0.5060571560765953,-0.5778661444399978,-0.3716478230523492,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,-0.44933135435910276,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,0.4493313543591029,0.6123928815982334,-0.8443706245529008,-0.4643034237384871,-0.7963047618752422,0.42340696473820616,0.005154077808686882,-0.1381311099333323,-0.46760984160589086,-0.2940613431670723,-0.5272315777471157,-0.5983696769376677,-0.5954187357394539,0.778219829371075,0.2896852950581203,-0.5490815471810023,-0.6136820249976985,0.18615194338121477,0.9117641663898991,0.30243195832643704,-0.2646639190207044,0.6309735000268188,0.2722179623577793,0.5820085651379916,0.3367128318992071,0.8796308977668044,1.3095785137042026,-0.10496502453061383,-0.2225797568330749,0.20134289578055983,1.4763111470005466,1.3185003616745967,-0.485364275745577,0.45105841171387506,-0.45112998071941524,-0.44046511399445337,0.45032261528477996,0.3128144628773622,0.45151715693931943,-0.4515888737024663,-0.4409712194365747,0.45078482104024814,0.31383685813383094,0.45896919637181377,-0.472116658363295,-0.44499023670777205,0.4640048710461433,0.3000116717122868,0.45878630549404503,-0.4697927879924286,-0.4444986919973007,0.46264161205838533,0.29897643488977854,-0.16263920913822333,0.3051423315404341,0.42920573548796165,0.24935725715892065,0.27721793442759074,-0.11949358900580337
Nb,-0.1591697043396574,-0.08676683627275848,0.26814207365216913,-0.6134349436227658,0.5060571560765953,-0.5778661444399978,-0.2691935583189989,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,0.022189202684400163,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-0.02218920268440006,0.6123928815982334,-0.7068773236199571,-0.9397948817839257,-0.2633448818800014,0.9612072038707157,0.13397496688093408,-0.1506616802047659,-0.43191310023099916,0.14853861728762385,-0.4127591485660568,-0.5469815258493103,-0.5912189793292906,0.6378512659831886,-0.023442740640541054,-0.5490815471810023,-0.6136820249976985,-0.1966605208301544,0.2935075231897365,0.23518718433382466,-0.46287037819920557,0.3894834375933044,0.04175454801105428,0.5732188475460701,0.1520059016743222,1.5377391230286275,1.53601982248013,0.25924047906916803,-0.22866312639282133,0.8463403603432625,1.9466752774194345,1.880231334422481,-0.11002170050764384,0.41840194091868455,-0.41847704727276014,-0.4068860806282969,0.4175624925476916,0.27388688557972113,0.41883932506521376,-0.41891179270200385,-0.4071489880835742,0.41797154172781137,0.274037052974052,0.42753268251509946,-0.4434443509543838,-0.4121184667845401,0.43366152173728784,0.26042609560327096,0.4272905621719392,-0.44048544691862074,-0.4115432586024846,0.4319565996463571,0.2593524645885509,-0.16246000391683343,0.3051423315404341,-0.8894383916136072,-1.0414915212577365,0.36176173030240016,-0.11949359255062625
Mo,-0.11158381939619318,-0.046465300299072906,0.26814207365216913,-0.4372796388662284,0.5060571560765953,-0.5778661444399978,-0.16673929358564857,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,0.25794948120615163,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-0.2579494812061515,0.6123928815982334,-0.5693840226870135,-0.9397948817839257,0.2696149981152395,1.3806913903940732,0.22478313458759971,-0.1870003339919235,-0.3366741942427881,-0.008037198350296855,-0.336444195778684,-0.48274633698886343,-0.586459255397772,0.49748270259530214,0.20428673986757612,-0.6275657369406188,-0.684732611319793,-0.2987438446198528,0.09249999893199712,0.19676159919518954,-0.4380945708018929,0.16994701719920077,0.04175454801105428,0.4215962190854332,-0.0914714154402987,1.6969243918013737,1.45536949332706,0.547422503762199,-0.23474649595256775,1.2265493920854875,1.5515694078675686,1.5537552135091808,0.9106679476393809,0.3846249401991184,-0.3847026408612479,-0.3732257341845743,0.3838458813983806,0.23499593377914965,0.38504522537504665,-0.3851191308974739,-0.3733749707342558,0.38422510180858954,0.2346117634459774,0.394968647860649,-0.4136497819501929,-0.3789974749132678,0.40231874186870026,0.22087091482399623,0.3946662735783222,-0.4100513099697382,-0.3783427321952202,0.4002718892097402,0.21976708748123075,-0.16219101057209706,0.3051423315404341,1.3083018202223409,1.109923109436692,0.07099146091868062,-0.11949359193718839
Tc,-0.08098371359739172,-0.006163764325387328,0.26814207365216913,-0.2611243341096909,0.5060571560765953,-0.5778661444399978,-0.06428502885229825,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,0.25794948120615163,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-0.2579494812061515,0.6123928815982334,-0.4318907217540699,-0.4643034237384871,0.8025748781104803,1.3806913903940732,0.2733549452213975,-0.20579618939907376,-0.2831005247873505,-0.18319894135471215,-0.28556756058710214,-0.43135818590050595,-0.5814195477055759,0.37466020963090185,0.517414775566238,-0.7322113232867736,-0.7794667264159189,-0.3753063374621261,0.024521429975841343,0.12951682520257715,-0.4380945708018929,0.016271522923327914,-0.18870886633567022,0.1381278267459815,-0.20901218921977097,1.221505300500219,1.6197720873698567,0.7772609283640032,-0.2590799741915535,0.6833936324537377,1.8431951687272792,1.644976482587897,-0.14755595803143717,0.3497274208234625,-0.34980638221114996,-0.34016298976127823,0.349281718238699,0.19666690149098529,0.35013981532836186,-0.35021623648423433,-0.3404487733113231,0.34967643690142325,0.19643427401855398,0.36127120988152234,-0.3827155559076064,-0.34624756621298713,0.3700569549243816,0.18187956190502086,0.3609077082009346,-0.37847579962859373,-0.34552104346652157,0.36767095245911535,0.18075689544959062,-0.158592065132176,0.429243279774582,-1.3289864339807969,-1.471774447396622,-2.657659550940792,-0.11949359245059481
Ru,-0.03153449296564793,0.03413777164829825,0.26814207365216913,-0.08496902935315338,0.5060571560765953,-0.5778661444399978,0.03816923588105207,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,0.7294700382496546,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-0.7294700382496545,0.6123928815982334,-0.2943974208211263,-0.9397948817839257,0.8025748781104803,1.3806913903940732,0.29552903268465347,-0.21456758858907743,-0.2601118233419203,0.25922406725526514,-0.24741008419341573,-0.36712299704005913,-0.5760998562527022,0.28692985751347283,-0.336570776339203,-0.6537271335271576,-0.7084161400938244,-0.4263479993569753,0.024521429975841343,0.09109124006394162,-0.3637671486099551,-0.005682119116082493,-0.3039405735090327,0.179878985307606,-0.3601360412219496,1.368938636679004,1.0136538444271685,0.9363798377037137,-0.24204653942426346,0.6833936324537377,1.537458483955002,1.4817384221312468,0.6564036224782003,0.31367006758988,-0.3137526438106635,-0.30172202455334185,0.3128754507687242,0.1546566781899824,0.3140835015066782,-0.31416513380140126,-0.3021072048288378,0.31328272339187846,0.1551696581644626,0.3264091808572163,-0.3506259503310724,-0.3085777744348895,0.3360801498691335,0.1393027898393192,0.3259837904387459,-0.34573585567062154,-0.3077610792923706,0.33334132857658183,0.13814907886439304,-0.16219101057209706,0.429243279774582,1.7478498625895305,1.4516183743116888,0.36176173030240016,-0.11949359216573706
Rh,-0.002837122132978612,0.07443930762198384,0.26814207365216913,0.0911862754033841,0.5060571560765953,-0.5778661444399978,0.14062350061440237,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,0.9652303167714059,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-0.9652303167714059,0.6123928815982334,-0.15690411988818265,-0.9397948817839257,0.2696149981152395,1.3806913903940732,0.32192675585519576,-0.22333898777908082,-0.23201134853160557,0.3414930677809304,-0.2219717665976248,-0.3157348459517019,-0.5702201972784735,0.19919950539604378,-0.0803751107675705,-0.6798885301136961,-0.7320996688678558,-0.4773896612518245,-0.10997161663110563,0.004633673502011894,-0.3885429560072675,-0.09349668727372412,-0.18870886633567022,0.07879723300051507,-0.44409373677871544,1.0014236537405834,0.9063268679388526,0.9363798377037137,-0.2396131916003649,0.513657457568816,1.0576870709277364,1.0640410321392302,1.055961847731484,0.27646648116719785,-0.2765512945449887,-0.2638349861200247,0.2755927686543797,0.1132018724245696,0.2768739470634559,-0.27695858597976186,-0.26427127409943124,0.2760017408240671,0.11399931350460396,0.29037975791571075,-0.3173462739904529,-0.27123254469972774,0.301140697631942,0.09728744117244562,0.28989190594779923,-0.31180750532070495,-0.27033380857151673,0.29805364411346874,0.09611426387744512,-0.13577400899247022,0.429243279774582,-0.8894383916136072,-1.0541469014382925,0.36176173030240016,-0.11949359266788165
Pd,0.05211079930064476,0.11474084359566941,0.26814207365216913,0.2673415801599216,0.5060571560765953,-0.5778661444399978,0.2430777653477527,-0.2142418043416204,-4.201648028315336,-0.5805847497871376,1.4367508738149088,-0.6123928815982332,4.201648028315336,0.5805847497871375,-1.4367508738149088,0.6123928815982334,-0.01941081895523903,3.3396282406250215,-0.2633448818800014,1.3806913903940732,-0.31161860023782156,-0.5704357842977914,0.018722562885633752,-0.17402773929314447,-0.1838142902039384,-0.03310001496573579,-0.5637805707828896,0.12901522370210056,-0.1942398510216294,-0.8891797028060066,-0.9215678990601078,-0.222181351777579,-1.105220161522517,-0.06261110049060008,-0.46287037819920557,-0.15935761339195534,-0.07347715916230822,-1.672553997189741,-0.7631329798944259,0.5612603602213121,0.5421596124553747,0.8656603224416202,-0.2408298655123142,0.24886902474833814,0.417991853558049,0.2094417744544148,0.10912993213127836,0.23808313992755584,-0.23817154348011535,-0.2221293914282655,0.23670194349181942,0.06920238142118126,0.23848497770289245,-0.23857416737889325,-0.22264549467001493,0.23711739135424523,0.07033262471586872,0.25315326787885456,-0.28285419350156604,-0.23036594350019343,0.2646522372293764,0.052812823996691544,0.2526025425652831,-0.27666425182738874,-0.22937354396578888,0.2612100708814506,0.05161441342736866,-0.16139330617046507,0.429243279774582,1.3083018202223409,1.0339908283533592,0.36176173030240016,-0.11949359232141513
Ag,0.07475287635859706,0.155042379569355,0.26814207365216913,0.4434968849164591,-1.5922286130214824,-0.5778661444399978,0.345532030081103,-0.2142418043416204,-1.8673991236957053,-0.5805847497871376,1.4367508738149088,-0.6123928815982332,1.8673991236957053,0.5805847497871375,-1.4367508738149088,0.6123928815982334,0.11808248197770459,-0.9397948817839257,-0.7963047618752422,1.19783930908902,0.35254811473302483,-0.2346165010233712,-0.19851352642540715,0.48943051754036004,0.17232215613713436,-0.2386526193191657,-0.5567809767659506,0.05883094200815733,0.4320162203756939,0.5758585060401654,0.40470971228565517,-0.1711396898827298,-0.8631326776300114,-0.12985587448321245,0.8006957990637398,-0.0276357611554929,0.3874496695311418,-0.09260226004194425,-0.5028641236684516,-0.0712072848355049,-0.03355966026807916,0.6004621402087693,-0.2438715502921874,-0.1788661359616648,-0.08256965403373134,-0.2418634515139709,4.434045024872883,0.1985432105531534,-0.19863201600249233,-0.1836605494518055,0.1973573673623037,0.027693147538664288,0.19893299780743218,-0.19902229648203193,-0.18413458405456454,0.19775626544834232,0.028728423224779562,0.21473555979752956,-0.24712059334982517,-0.19213379780658038,0.2275066582067383,0.010774825669854113,0.21412174846001553,-0.24028818545255456,-0.19106978820630421,0.2237236438531794,0.009574033797517948,-0.15087473882801533,0.9256470727111736,-0.4498903492464176,-0.7244409441027683,0.36176173030240016,-0.119493592620847
Cd,0.14577789200482394,0.19534391554304056,0.26814207365216913,0.6196521896729966,-1.5922286130214824,-0.5778661444399978,0.5162891379700202,-0.2142418043416204,0.46684978092392615,-0.5805847497871376,1.4367508738149088,-0.6123928815982332,-0.4668497809239263,0.5805847497871375,-1.4367508738149088,0.6123928815982334,0.2555757829106482,-0.4643034237384871,-1.3292646418704832,0.6600390699565105,0.7052216962914712,-0.3511508045477036,0.2063160781589647,-1.3171554594994541,-0.27284840178920666,-0.2386526193191657,-0.5495013989883339,-0.011353339685785507,0.2896852950581203,0.0526305743093899,-0.06896086319497442,0.16063111243379016,-1.239713208129464,-0.28355821503775414,-0.11600907463682839,-0.04958940319490331,0.2722179623577793,-0.316740058635929,-0.5616345105581877,-0.7561312835617303,-0.931259862456482,0.2733843821215867,-0.24691323507206062,-0.525671088486537,-0.792866527379294,-1.0676559926476128,0.41182555732315995,0.1578312335648098,-0.1579200547272607,-0.14448821983282117,0.1569120692466323,-0.014102752622262717,0.15821051003250672,-0.1583001340315714,-0.14498430308153495,0.1573055230242548,-0.013011769956943989,0.17511117927131906,-0.21013031649301298,-0.15312938511059218,0.18919096120712844,-0.031500773830594735,0.17443431269585907,-0.20266253850706006,-0.15199761940929463,0.18507210268561686,-0.03269637564027711,0.29183265281258497,0.9256470727111736,1.3083018202223409,0.7702260624849394,-0.23336620423063315,-0.11949359224854454
